Operator,Merchant Store ID,Month,Week,Date,Day,Day part,Sales,Sales WoW Δ,Sales WoW %,Payouts,Payouts WoW Δ,Payouts WoW %,Mkt Spend,Mkt Spend WoW Δ,Mkt Spend WoW %,Customer Discounts,Customer Discounts WoW Δ,Customer Discounts WoW %,Orders,Orders WoW Δ,Orders WoW %,GC $0-15,GC $0-15 WoW Δ,GC $0-15 WoW %,GC $15-20,GC $15-20 WoW Δ,GC $15-20 WoW %,GC $20-25,GC $20-25 WoW Δ,GC $20-25 WoW %,GC $25-30,GC $25-30 WoW Δ,GC $25-30 WoW %,GC $30-$35,GC $30-$35 WoW Δ,GC $30-$35 WoW %,GC $35-$40,GC $35-$40 WoW Δ,GC $35-$40 WoW %,GC $40+,GC $40+ WoW Δ,GC $40+ WoW %,Profitability_%,Profitability_% WoW Δ,Profitability_% WoW %,AOV,AOV WoW Δ,AOV WoW %,Total Orders,Total Orders WoW Δ,Total Orders WoW %,Orders Inf by Promo,Orders Inf by Promo WoW Δ,Orders Inf by Promo WoW %,Orders inf by Ads,Orders inf by Ads WoW Δ,Orders inf by Ads WoW %,Orders inf by both,Orders inf by both WoW Δ,Orders inf by both WoW %,Organic Orders,Organic Orders WoW Δ,Organic Orders WoW %,reco_kill_ads,reco_lower_basket,reco_kill_campaign,reco_campaign_ok,target_gc_bucket,final_recommendation,recommendation_priority,Recommendation
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-29,Friday,Afternoon,146.4,-13.6,-8.5,178.8,37.7,26.7,0.0,0.0,,-5.0,5.0,50.0,10.0,4.0,66.7,6.0,5.0,500.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,122.1,33.9,38.4,14.6,-12.1,-45.3,10.0,4.0,66.7,1.0,-1.0,-50.0,0.0,0.0,,0.0,0.0,,9.0,5.0,125.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-29,Friday,Breakfast,199.6,-49.6,-19.9,190.0,-33.0,-14.8,-3.0,-3.0,,-13.4,0.0,0.0,12.0,-3.0,-20.0,6.0,-2.0,-25.0,2.0,1.0,100.0,3.0,-2.0,-40.0,0.0,-1.0,-100.0,2.0,2.0,,0.0,0.0,,0.0,0.0,,95.2,5.7,6.4,16.6,0.0,0.0,12.0,-3.0,-20.0,2.0,0.0,0.0,1.0,1.0,,0.0,0.0,,9.0,-4.0,-30.8,N,N,Y,N,GC $20-25,Kill,Medium,Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-29,Friday,Dinner,267.3,112.1,72.2,227.2,84.7,59.4,-3.0,0.0,0.0,-22.8,-12.8,-128.0,10.0,2.0,25.0,2.0,-1.0,-33.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,100.0,0.0,0.0,,1.0,1.0,,2.0,1.0,100.0,85.0,-6.8,-7.4,26.7,7.3,37.6,10.0,2.0,25.0,3.0,1.0,50.0,0.0,-1.0,-100.0,1.0,1.0,,6.0,1.0,20.0,N,N,N,N,GC $30-35,No action,None,
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-29,Friday,Early morning,188.9,-49.9,-20.9,158.2,-53.2,-25.2,0.0,6.0,100.0,-20.0,0.0,0.0,8.0,-6.0,-42.9,1.0,-6.0,-85.7,1.0,-1.0,-50.0,5.0,3.0,150.0,0.0,-2.0,-100.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,83.8,-4.8,-5.4,23.6,6.5,38.0,8.0,-6.0,-42.9,4.0,1.0,33.3,0.0,-2.0,-100.0,0.0,0.0,,4.0,-5.0,-55.6,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-29,Friday,Late night,407.3,4.5,1.1,343.5,-19.6,-5.4,0.0,6.0,100.0,-20.0,-5.0,-33.3,17.0,3.0,21.4,4.0,2.0,100.0,4.0,2.0,100.0,4.0,1.0,33.3,2.0,2.0,,1.0,-1.0,-50.0,0.0,-2.0,-100.0,3.0,0.0,0.0,84.3,-5.8,-6.4,24.0,-4.8,-16.7,17.0,3.0,21.4,4.0,2.0,100.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,13.0,3.0,30.0,N,Y,N,Y,GC $25-30,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-29,Friday,Lunch,87.2,-100.1,-53.4,77.3,-93.8,-54.8,0.0,3.0,100.0,-5.0,0.0,0.0,5.0,-4.0,-44.4,2.0,-2.0,-50.0,2.0,0.0,0.0,0.0,-1.0,-100.0,1.0,1.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,-1.0,-100.0,88.7,-2.6,-2.8,17.4,-3.4,-16.3,5.0,-4.0,-44.4,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,4.0,-3.0,-42.9,N,Y,Y,N,GC $20-25,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-25,Monday,Afternoon,117.4,47.1,67.0,91.9,30.5,49.7,0.0,0.0,,-10.0,-5.0,-100.0,5.0,2.0,66.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,78.3,-9.1,-10.4,23.5,0.1,0.4,5.0,2.0,66.7,2.0,1.0,100.0,0.0,0.0,,0.0,0.0,,3.0,1.0,50.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-25,Monday,Breakfast,169.6,49.6,41.3,141.1,27.9,24.6,0.0,0.0,,-6.7,-6.7,,8.0,1.0,14.3,5.0,4.0,400.0,0.0,-4.0,-100.0,1.0,-1.0,-50.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,,83.2,-11.1,-11.8,21.2,4.1,24.0,8.0,1.0,14.3,1.0,1.0,,0.0,0.0,,0.0,0.0,,7.0,0.0,0.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-25,Monday,Dinner,193.8,119.1,159.4,171.1,96.2,128.4,-3.0,-3.0,,-10.0,-2.2,-28.2,9.0,2.0,28.6,2.0,-2.0,-50.0,2.0,0.0,0.0,3.0,3.0,,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,88.3,-12.0,-12.0,21.5,10.8,100.9,9.0,2.0,28.6,2.0,1.0,100.0,1.0,1.0,,0.0,0.0,,6.0,0.0,0.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-25,Monday,Early morning,247.7,-67.4,-21.4,197.9,-64.3,-24.5,0.0,3.0,100.0,-27.8,-5.0,-21.9,11.0,-1.0,-8.3,5.0,2.0,66.7,1.0,-1.0,-50.0,3.0,2.0,200.0,0.0,-2.0,-100.0,1.0,-2.0,-66.7,1.0,1.0,,1.0,-1.0,-50.0,79.9,-3.3,-4.0,22.5,-3.8,-14.4,11.0,-1.0,-8.3,5.0,2.0,66.7,0.0,0.0,,0.0,-1.0,-100.0,6.0,-2.0,-25.0,N,Y,Y,N,GC $25-30,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-25,Monday,Late night,314.2,203.5,183.8,278.8,184.9,196.9,-3.0,-2.0,-200.0,-15.0,-5.2,-53.1,11.0,4.0,57.1,3.0,-1.0,-25.0,1.0,-1.0,-50.0,1.0,0.0,0.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,2.0,2.0,,88.7,3.9,4.6,28.6,12.8,81.0,11.0,4.0,57.1,3.0,2.0,200.0,1.0,1.0,,0.0,-1.0,-100.0,7.0,2.0,40.0,N,N,N,N,GC $30-35,No action,None,
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-25,Monday,Lunch,121.2,26.9,28.5,104.1,19.5,23.0,0.0,0.0,,-10.0,-5.0,-100.0,5.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,85.9,-3.9,-4.3,24.2,0.6,2.5,5.0,1.0,25.0,2.0,1.0,100.0,0.0,0.0,,0.0,0.0,,3.0,0.0,0.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-30,Saturday,Afternoon,37.3,-68.1,-64.6,27.6,-67.0,-70.8,0.0,0.0,,-7.8,-2.8,-56.0,2.0,-2.0,-50.0,1.0,0.0,0.0,0.0,-1.0,-100.0,1.0,1.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,74.1,-15.6,-17.4,18.6,-7.8,-29.5,2.0,-2.0,-50.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,-2.0,-66.7,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-30,Saturday,Breakfast,96.5,-23.9,-19.9,90.4,-18.6,-17.1,0.0,0.0,,0.0,0.0,,5.0,-2.0,-28.6,2.0,-1.0,-33.3,0.0,-1.0,-100.0,2.0,1.0,100.0,1.0,-1.0,-50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,93.6,3.1,3.4,19.3,2.1,12.2,5.0,-2.0,-28.6,0.0,0.0,,0.0,0.0,,0.0,0.0,,5.0,-2.0,-28.6,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-30,Saturday,Dinner,242.8,100.7,70.9,205.1,63.3,44.6,0.0,0.0,,-25.0,-25.0,,10.0,2.0,25.0,2.0,-3.0,-60.0,1.0,-1.0,-50.0,4.0,4.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.0,84.5,-15.3,-15.3,24.3,6.5,36.5,10.0,2.0,25.0,5.0,5.0,,0.0,0.0,,0.0,0.0,,5.0,-3.0,-37.5,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-30,Saturday,Early morning,199.2,-216.5,-52.1,158.5,-213.5,-57.4,0.0,0.0,,-15.0,5.0,25.0,11.0,-8.0,-42.1,3.0,-4.0,-57.1,1.0,-1.0,-50.0,7.0,3.0,75.0,0.0,-3.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,-2.0,-100.0,79.6,-9.9,-11.1,18.1,-3.8,-17.4,11.0,-8.0,-42.1,3.0,-1.0,-25.0,0.0,0.0,,0.0,0.0,,8.0,-7.0,-46.7,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-30,Saturday,Late night,344.4,23.6,7.4,284.9,23.8,9.1,0.0,0.0,,-29.9,12.8,30.0,16.0,2.0,14.3,6.0,4.0,200.0,4.0,1.0,33.3,4.0,-1.0,-20.0,1.0,-1.0,-50.0,1.0,1.0,,1.0,-1.0,-50.0,1.0,1.0,,82.7,1.3,1.6,21.5,-1.4,-6.1,16.0,2.0,14.3,6.0,-2.0,-25.0,0.0,0.0,,0.0,0.0,,10.0,4.0,66.7,N,Y,Y,N,GC $25-30,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-30,Saturday,Lunch,233.8,118.4,102.6,214.6,115.3,116.1,0.0,0.0,,-5.0,5.0,50.0,10.0,3.0,42.9,1.0,-2.0,-66.7,5.0,4.0,400.0,1.0,-1.0,-50.0,0.0,-1.0,-100.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,91.8,5.7,6.6,23.4,6.9,41.8,10.0,3.0,42.9,1.0,-1.0,-50.0,0.0,0.0,,0.0,0.0,,9.0,4.0,80.0,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-31,Sunday,Afternoon,112.6,65.2,137.6,80.0,47.1,143.2,-1.0,-1.0,,-14.8,-2.0,-15.6,4.0,2.0,100.0,1.0,1.0,,0.0,0.0,,1.0,0.0,0.0,2.0,1.0,100.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,71.1,1.8,2.6,28.2,4.5,19.0,4.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,,1.0,1.0,,1.0,1.0,,N,N,N,N,GC $30-35,No action,None,
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-31,Sunday,Breakfast,285.2,150.1,111.1,217.2,102.4,89.2,0.0,0.0,,-26.8,-6.8,-34.0,12.0,6.0,100.0,5.0,5.0,,1.0,-1.0,-50.0,3.0,0.0,0.0,3.0,3.0,,0.0,-1.0,-100.0,0.0,0.0,,2.0,2.0,,76.2,-8.8,-10.4,23.8,1.3,5.8,12.0,6.0,100.0,4.0,1.0,33.3,0.0,0.0,,0.0,0.0,,8.0,5.0,166.7,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-31,Sunday,Dinner,237.7,47.4,24.9,199.2,34.4,20.9,0.0,0.0,,-20.6,-10.6,-106.0,11.0,3.0,37.5,5.0,2.0,66.7,1.0,-1.0,-50.0,1.0,1.0,,0.0,-2.0,-100.0,2.0,1.0,100.0,1.0,1.0,,1.0,0.0,0.0,83.8,-2.8,-3.2,21.6,-2.2,-9.2,11.0,3.0,37.5,3.0,1.0,50.0,0.0,0.0,,0.0,0.0,,8.0,2.0,33.3,N,Y,Y,N,GC $25-30,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-31,Sunday,Early morning,135.1,-23.3,-14.7,113.2,-27.7,-19.7,0.0,0.0,,-15.0,5.0,25.0,6.0,-2.0,-25.0,1.0,-1.0,-50.0,2.0,0.0,0.0,1.0,-2.0,-66.7,0.0,-1.0,-100.0,1.0,1.0,,1.0,1.0,,0.0,0.0,,83.8,-5.1,-5.7,22.5,2.7,13.6,6.0,-2.0,-25.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,3.0,-2.0,-40.0,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-31,Sunday,Late night,173.7,55.0,46.3,134.3,27.6,25.9,0.0,0.0,,-25.6,-20.6,-412.0,9.0,4.0,80.0,4.0,3.0,300.0,1.0,0.0,0.0,3.0,3.0,,0.0,-1.0,-100.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,77.3,-12.6,-14.0,19.3,-4.4,-18.6,9.0,4.0,80.0,4.0,3.0,300.0,0.0,0.0,,0.0,0.0,,5.0,1.0,25.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-31,Sunday,Lunch,82.3,-60.9,-42.5,78.0,-53.2,-40.5,0.0,0.0,,0.0,8.0,100.0,6.0,0.0,0.0,3.0,2.0,200.0,2.0,1.0,100.0,1.0,0.0,0.0,0.0,-2.0,-100.0,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,94.8,3.2,3.5,13.7,-10.2,-42.7,6.0,0.0,0.0,0.0,-2.0,-100.0,0.0,0.0,,0.0,0.0,,6.0,2.0,50.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-28,Thursday,Afternoon,98.0,98.0,,83.0,83.0,,0.0,0.0,,-13.0,-13.0,,5.0,5.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,84.7,84.7,,19.6,19.6,,5.0,5.0,,2.0,2.0,,0.0,0.0,,0.0,0.0,,3.0,3.0,,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-28,Thursday,Breakfast,256.9,-6.0,-2.3,233.6,-1.8,-0.8,-3.0,-3.0,,-6.7,0.0,0.0,10.0,-3.0,-23.1,0.0,-5.0,-100.0,5.0,2.0,66.7,0.0,-1.0,-100.0,2.0,1.0,100.0,0.0,-2.0,-100.0,2.0,2.0,,1.0,0.0,0.0,90.9,1.3,1.5,25.7,5.5,27.2,10.0,-3.0,-23.1,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,8.0,-4.0,-33.3,N,N,N,N,GC $30-35,No action,None,
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-28,Thursday,Dinner,312.0,49.9,19.0,241.6,10.4,4.5,0.0,0.0,,-40.5,-22.7,-127.5,11.0,0.0,0.0,4.0,1.0,33.3,0.0,-2.0,-100.0,3.0,2.0,200.0,0.0,-3.0,-100.0,2.0,1.0,100.0,0.0,0.0,,3.0,2.0,200.0,77.4,-10.8,-12.2,28.4,4.6,19.3,11.0,0.0,0.0,7.0,4.0,133.3,0.0,0.0,,0.0,0.0,,4.0,-4.0,-50.0,N,N,N,N,GC $30-35,No action,None,
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-28,Thursday,Early morning,306.5,-39.7,-11.5,260.0,-37.4,-12.6,-3.0,9.0,75.0,-30.7,14.8,32.5,13.0,-4.0,-23.5,2.0,-4.0,-66.7,4.0,1.0,33.3,2.0,-3.0,-60.0,2.0,1.0,100.0,1.0,-1.0,-50.0,1.0,0.0,0.0,1.0,1.0,,84.8,-1.1,-1.3,23.6,3.2,15.7,13.0,-4.0,-23.5,6.0,0.0,0.0,1.0,-1.0,-50.0,0.0,-2.0,-100.0,6.0,-1.0,-14.3,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-28,Thursday,Late night,117.1,28.4,32.0,99.2,25.5,34.6,-3.0,-3.0,,-10.0,0.0,0.0,7.0,4.0,133.3,2.0,1.0,100.0,2.0,2.0,,3.0,3.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,84.7,1.6,1.9,16.7,-12.9,-43.6,7.0,4.0,133.3,2.0,0.0,0.0,1.0,1.0,,0.0,0.0,,4.0,3.0,300.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-28,Thursday,Lunch,148.6,29.4,24.7,134.7,51.2,61.3,0.0,1.0,100.0,-5.0,25.0,83.3,6.0,2.0,50.0,2.0,2.0,,0.0,-1.0,-100.0,1.0,1.0,,1.0,1.0,,1.0,-1.0,-50.0,0.0,0.0,,1.0,0.0,0.0,90.7,20.7,29.6,24.8,-5.0,-16.8,6.0,2.0,50.0,1.0,-1.0,-50.0,0.0,0.0,,0.0,-1.0,-100.0,5.0,4.0,400.0,N,Y,N,Y,GC $25-30,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Afternoon,27.3,-15.8,-36.7,26.2,-10.5,-28.6,0.0,0.0,,0.0,5.0,100.0,2.0,0.0,0.0,2.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,96.1,11.1,13.1,13.6,-8.0,-37.0,2.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,2.0,1.0,100.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Breakfast,125.4,50.3,67.0,112.6,42.2,59.9,0.0,0.0,,-6.7,-3.7,-123.3,5.0,2.0,66.7,0.0,0.0,,1.0,-1.0,-50.0,2.0,2.0,,1.0,1.0,,0.0,0.0,,1.0,1.0,,0.0,-1.0,-100.0,89.8,-3.8,-4.1,25.1,0.1,0.4,5.0,2.0,66.7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,4.0,2.0,100.0,N,N,N,N,GC $30-35,No action,None,
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Dinner,207.3,104.5,101.7,186.9,99.1,112.9,0.0,6.0,100.0,-10.0,-5.0,-100.0,11.0,4.0,57.1,4.0,0.0,0.0,3.0,2.0,200.0,2.0,0.0,0.0,1.0,1.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,90.2,4.8,5.6,18.8,4.1,27.9,11.0,4.0,57.1,2.0,2.0,,0.0,-1.0,-100.0,0.0,-1.0,-100.0,9.0,4.0,80.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Early morning,351.2,-100.5,-22.2,303.1,-102.5,-25.3,0.0,0.0,,-28.6,-2.8,-10.9,15.0,-4.0,-21.1,5.0,2.0,66.7,2.0,-3.0,-60.0,2.0,-2.0,-50.0,5.0,1.0,25.0,0.0,-1.0,-100.0,1.0,1.0,,1.0,-1.0,-50.0,86.3,-3.5,-3.9,23.4,-0.4,-1.7,15.0,-4.0,-21.1,4.0,-1.0,-20.0,0.0,0.0,,0.0,0.0,,11.0,-3.0,-21.4,N,Y,N,Y,GC $25-30,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Late night,152.3,-92.0,-37.7,138.2,-85.3,-38.2,0.0,3.0,100.0,-5.0,0.0,0.0,7.0,-6.0,-46.2,2.0,-3.0,-60.0,3.0,2.0,200.0,2.0,-2.0,-50.0,0.0,-3.0,-100.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,90.7,-0.8,-0.9,21.8,3.0,16.0,7.0,-6.0,-46.2,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,6.0,-5.0,-45.5,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-26,Tuesday,Lunch,92.0,-25.1,-21.4,79.6,-30.1,-27.4,0.0,0.0,,-7.8,-7.8,,6.0,1.0,20.0,4.0,3.0,300.0,0.0,-1.0,-100.0,1.0,-1.0,-50.0,1.0,1.0,,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,86.5,-7.1,-7.6,15.3,-8.1,-34.6,6.0,1.0,20.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,N,Y,Y,N,GC $20-25,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Afternoon,27.0,-33.5,-55.4,20.6,-36.5,-63.9,0.0,0.0,,-5.0,-5.0,,1.0,-2.0,-66.7,0.0,0.0,,0.0,-2.0,-100.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,76.3,-18.1,-19.2,27.0,6.8,33.7,1.0,-2.0,-66.7,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,-3.0,-100.0,N,N,N,N,GC $30-35,No action,None,
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Breakfast,226.1,110.3,95.3,192.2,94.8,97.3,-3.0,-3.0,,-20.1,-6.7,-50.0,10.0,5.0,100.0,5.0,2.0,66.7,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,100.0,85.0,0.9,1.1,22.6,-0.6,-2.6,10.0,5.0,100.0,2.0,0.0,0.0,0.0,0.0,,1.0,1.0,,7.0,4.0,133.3,N,Y,N,Y,GC $25-30,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Dinner,70.8,-92.8,-56.7,60.2,-90.8,-60.1,0.0,3.0,100.0,-7.8,4.2,35.0,3.0,-5.0,-62.5,2.0,-2.0,-50.0,1.0,-1.0,-50.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,85.0,-7.3,-7.9,23.6,3.2,15.7,3.0,-5.0,-62.5,1.0,-1.0,-50.0,0.0,-1.0,-100.0,0.0,0.0,,2.0,-3.0,-60.0,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+jeffreyopsllc@theondemandcompany.com,22658,2026-05,5/25-5/31,2026-05-27,Wednesday,Early morning,144.1,-71.4,-33.1,118.8,-63.0,-34.7,0.0,3.0,100.0,0.0,15.0,100.0,6.0,-2.0,-25.0,3.0,1.0,50.0,0.0,-2.0,-100.0,1.0,0.0,0.0,0.0,-1.0,-100.0,2.0,0.0,0.0,1.0,1.0,,0.0,-1.0,-100.0,82.5,-1.9,-2.3,24.0,-2.9,-10.8,6.0,-2.0,-25.0,0.0,-3.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,6.0,2.0,50.0,N,Y,Y,N,GC $25-30,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $25-30 WoW Δ < 0)
