Operator,Merchant Store ID,Month,Week,Date,Day,Day part,Sales,Sales WoW Δ,Sales WoW %,Payouts,Payouts WoW Δ,Payouts WoW %,Mkt Spend,Mkt Spend WoW Δ,Mkt Spend WoW %,Customer Discounts,Customer Discounts WoW Δ,Customer Discounts WoW %,Orders,Orders WoW Δ,Orders WoW %,GC $0-15,GC $0-15 WoW Δ,GC $0-15 WoW %,GC $15-20,GC $15-20 WoW Δ,GC $15-20 WoW %,GC $20-25,GC $20-25 WoW Δ,GC $20-25 WoW %,GC $25-30,GC $25-30 WoW Δ,GC $25-30 WoW %,GC $30-$35,GC $30-$35 WoW Δ,GC $30-$35 WoW %,GC $35-$40,GC $35-$40 WoW Δ,GC $35-$40 WoW %,GC $40+,GC $40+ WoW Δ,GC $40+ WoW %,Profitability_%,Profitability_% WoW Δ,Profitability_% WoW %,AOV,AOV WoW Δ,AOV WoW %,Total Orders,Total Orders WoW Δ,Total Orders WoW %,Orders Inf by Promo,Orders Inf by Promo WoW Δ,Orders Inf by Promo WoW %,Orders inf by Ads,Orders inf by Ads WoW Δ,Orders inf by Ads WoW %,Orders inf by both,Orders inf by both WoW Δ,Orders inf by both WoW %,Organic Orders,Organic Orders WoW Δ,Organic Orders WoW %,reco_kill_ads,reco_lower_basket,reco_kill_campaign,reco_campaign_ok,target_gc_bucket,final_recommendation,recommendation_priority,Recommendation
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-27,Wednesday,Early morning,0.0,0.0,,-19.7,-19.7,,0.0,0.0,,0.0,0.0,,3.0,3.0,,3.0,3.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,3.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,3.0,,N,N,N,Y,GC $15-20,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-27,Wednesday,Late night,245.5,67.0,37.5,239.3,54.9,29.8,-2.0,-2.0,,-13.5,-7.5,-125.0,13.0,2.0,18.2,5.0,-2.0,-28.6,3.0,0.0,0.0,3.0,2.0,200.0,2.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,97.5,-5.8,-5.6,18.9,2.7,16.7,13.0,2.0,18.2,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,,10.0,0.0,0.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-27,Wednesday,Lunch,170.2,56.4,49.6,115.2,43.5,60.7,-2.0,0.0,0.0,-16.4,0.3,1.8,9.0,3.0,50.0,3.0,0.0,0.0,3.0,1.0,50.0,2.0,2.0,,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,67.7,4.7,7.5,18.9,-0.1,-0.5,9.0,3.0,50.0,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,5.0,3.0,150.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-29,Friday,Afternoon,15.8,-40.1,-71.7,13.5,-31.6,-70.1,0.0,0.0,,0.0,0.0,,1.0,-3.0,-75.0,0.0,-3.0,-100.0,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,85.9,5.2,6.4,15.8,1.8,12.9,1.0,-3.0,-75.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,-3.0,-75.0,N,N,Y,N,GC $20-25,Kill,Medium,Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-29,Friday,Breakfast,144.8,-87.7,-37.7,112.8,-61.9,-35.4,0.0,4.0,100.0,-12.8,13.8,51.9,6.0,-5.0,-45.5,1.0,-3.0,-75.0,2.0,1.0,100.0,2.0,1.0,100.0,1.0,-3.0,-75.0,0.0,0.0,,0.0,-1.0,-100.0,1.0,1.0,,78.0,2.9,3.9,24.1,3.0,14.2,6.0,-5.0,-45.5,3.0,1.0,50.0,0.0,0.0,,0.0,-4.0,-100.0,3.0,-2.0,-40.0,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-29,Friday,Dinner,72.6,72.6,,39.1,39.1,,0.0,0.0,,-6.0,-6.0,,3.0,3.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,53.8,53.8,,24.2,24.2,,3.0,3.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,2.0,2.0,,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/18-5/24,2026-05-22,Friday,Early morning,0.0,-12.7,-100.0,0.0,-43.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,-4.0,-100.0,0.0,-4.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,-339.3,-100.0,0.0,-3.2,-100.0,0.0,-4.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,-4.0,-100.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/18-5/24,2026-05-22,Friday,Late night,0.0,-79.4,-100.0,0.0,-55.5,-100.0,0.0,3.0,100.0,0.0,11.9,100.0,0.0,-3.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,-3.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,-69.9,-100.0,0.0,-26.5,-100.0,0.0,-3.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,-3.0,-100.0,0.0,0.0,,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-29,Friday,Lunch,45.6,-73.4,-61.7,28.4,-74.7,-72.5,0.0,0.0,,0.0,0.0,,4.0,-4.0,-50.0,3.0,-1.0,-25.0,1.0,-1.0,-50.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,62.3,-24.3,-28.1,11.4,-3.5,-23.5,4.0,-4.0,-50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.0,-4.0,-50.0,N,Y,Y,N,GC $15-20,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $15-20 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-25,Monday,Afternoon,26.1,-13.3,-33.8,17.2,-17.3,-50.1,-1.0,-1.0,,-5.0,-5.0,,1.0,-2.0,-66.7,0.0,-3.0,-100.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,65.7,-21.8,-24.9,26.1,12.9,97.7,1.0,-2.0,-66.7,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,-3.0,-100.0,N,N,N,N,GC $30-35,No action,None,
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-25,Monday,Breakfast,121.5,-115.6,-48.8,113.7,-67.8,-37.4,-1.0,2.0,66.7,-5.3,18.6,77.8,9.0,-2.0,-18.2,5.0,2.0,66.7,3.0,1.0,50.0,1.0,-1.0,-50.0,0.0,-1.0,-100.0,0.0,-3.0,-100.0,1.0,1.0,,0.0,0.0,,93.5,16.9,22.1,13.5,-8.1,-37.5,9.0,-2.0,-18.2,0.0,-2.0,-100.0,0.0,0.0,,1.0,-2.0,-66.7,8.0,2.0,33.3,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-25,Monday,Dinner,54.9,32.2,141.9,42.3,22.8,116.9,-1.0,-1.0,,-4.6,-4.6,,2.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,1.0,-1.0,-50.0,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,77.0,-8.9,-10.4,27.5,16.2,143.4,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,-1.0,-50.0,N,N,N,N,GC $30-35,No action,None,
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-25,Monday,Late night,45.8,21.7,90.0,34.3,13.0,61.0,-1.0,-1.0,,-5.0,-5.0,,2.0,1.0,100.0,1.0,1.0,,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,75.0,-13.4,-15.2,22.9,-1.2,-5.0,2.0,1.0,100.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,N,Y,N,Y,GC $25-30,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-25,Monday,Lunch,88.5,68.5,342.5,64.7,47.4,274.0,-1.0,-1.0,,-6.0,-6.0,,4.0,2.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,73.1,-13.4,-15.5,22.1,12.1,121.0,4.0,2.0,100.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,3.0,1.0,50.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-30,Saturday,Afternoon,47.2,19.6,71.0,40.8,16.7,69.3,0.0,0.0,,0.0,0.0,,3.0,0.0,0.0,2.0,-1.0,-33.3,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,86.5,-0.8,-0.9,15.7,6.5,70.7,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,0.0,0.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-30,Saturday,Breakfast,213.1,-6.9,-3.1,162.7,-19.9,-10.9,-3.0,-3.0,,-22.7,2.1,8.5,10.0,-2.0,-16.7,4.0,-1.0,-20.0,4.0,3.0,300.0,0.0,-4.0,-100.0,0.0,-2.0,-100.0,1.0,1.0,,2.0,2.0,,0.0,0.0,,76.4,-6.6,-8.0,21.3,3.0,16.4,10.0,-2.0,-16.7,1.0,-2.0,-66.7,0.0,0.0,,3.0,3.0,,6.0,-3.0,-33.3,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-30,Saturday,Dinner,29.6,-5.0,-14.5,25.8,-4.1,-13.7,0.0,0.0,,0.0,0.0,,2.0,-1.0,-33.3,1.0,-1.0,-50.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,86.9,0.4,0.5,14.8,3.3,28.7,2.0,-1.0,-33.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,-1.0,-33.3,N,N,N,Y,GC $15-20,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-30,Saturday,Early morning,92.7,92.7,,75.8,79.1,2397.0,-1.0,-1.0,,-13.0,-13.0,,5.0,4.0,400.0,2.0,1.0,100.0,2.0,2.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,81.7,81.7,,18.5,18.5,,5.0,4.0,400.0,1.0,1.0,,0.0,0.0,,1.0,1.0,,3.0,2.0,200.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-30,Saturday,Late night,13.2,-37.3,-73.9,9.2,-29.9,-76.5,0.0,1.0,100.0,0.0,3.9,100.0,2.0,0.0,0.0,2.0,2.0,,0.0,0.0,,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,70.1,-7.2,-9.3,6.6,-18.7,-73.9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,2.0,1.0,100.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-30,Saturday,Lunch,164.9,119.0,259.3,136.7,107.2,363.4,-1.0,-1.0,,-4.6,-4.6,,8.0,6.0,300.0,2.0,1.0,100.0,2.0,1.0,100.0,2.0,2.0,,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,82.9,18.5,28.7,20.6,-2.4,-10.4,8.0,6.0,300.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,7.0,5.0,250.0,N,Y,N,Y,GC $25-30,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-31,Sunday,Afternoon,10.9,-38.0,-77.7,9.6,-28.3,-74.7,0.0,1.0,100.0,0.0,3.8,100.0,1.0,-2.0,-66.7,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,88.4,10.9,14.1,10.9,-5.4,-33.1,1.0,-2.0,-66.7,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,1.0,-1.0,-50.0,N,Y,Y,N,GC $15-20,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $15-20 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-31,Sunday,Breakfast,295.3,110.8,60.1,228.6,85.3,59.5,-4.0,-2.0,-100.0,-23.3,17.6,43.0,13.0,5.0,62.5,4.0,1.0,33.3,2.0,2.0,,2.0,0.0,0.0,4.0,3.0,300.0,0.0,0.0,,2.0,1.0,100.0,0.0,-1.0,-100.0,77.4,-0.3,-0.4,22.7,-0.4,-1.7,13.0,5.0,62.5,1.0,-1.0,-50.0,0.0,0.0,,4.0,2.0,100.0,8.0,4.0,100.0,Y,Y,N,Y,GC $25-30,Kill,Medium,"Kill Ads; Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-31,Sunday,Dinner,40.2,-115.6,-74.2,34.9,-89.4,-71.9,0.0,2.0,100.0,0.0,9.5,100.0,3.0,-4.0,-57.1,2.0,1.0,100.0,1.0,-1.0,-50.0,0.0,-2.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,86.7,6.9,8.6,13.4,-8.9,-39.9,3.0,-4.0,-57.1,0.0,0.0,,0.0,0.0,,0.0,-2.0,-100.0,3.0,-2.0,-40.0,N,Y,Y,N,GC $15-20,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $15-20 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-31,Sunday,Early morning,66.9,5.5,9.0,34.2,-14.3,-29.5,-2.0,-1.0,-100.0,-9.5,-5.1,-115.9,4.0,0.0,0.0,2.0,-1.0,-33.3,1.0,1.0,,0.0,0.0,,0.0,-1.0,-100.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,51.1,-27.9,-35.3,16.7,1.3,8.4,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,2.0,1.0,100.0,2.0,-1.0,-33.3,Y,N,N,Y,GC $20-25,Kill,Medium,"Kill Ads; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-31,Sunday,Late night,18.4,-86.6,-82.5,2.4,-78.4,-97.0,0.0,2.0,100.0,0.0,10.0,100.0,1.0,-3.0,-75.0,1.0,1.0,,1.0,-1.0,-50.0,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,13.1,-63.9,-83.0,18.4,-7.8,-29.8,1.0,-3.0,-75.0,0.0,0.0,,0.0,0.0,,0.0,-2.0,-100.0,1.0,-1.0,-50.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-31,Sunday,Lunch,148.0,48.2,48.3,118.1,41.4,54.0,-2.0,0.0,0.0,-9.3,-0.4,-4.5,7.0,3.0,75.0,2.0,1.0,100.0,2.0,2.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,79.7,2.9,3.8,21.1,-3.9,-15.6,7.0,3.0,75.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0,5.0,3.0,150.0,N,Y,N,Y,GC $25-30,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-28,Thursday,Afternoon,15.0,15.0,,12.9,12.9,,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,85.9,85.9,,15.0,15.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,N,N,N,Y,GC $15-20,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-28,Thursday,Breakfast,148.0,-138.7,-48.4,109.9,-107.3,-49.4,-3.0,1.0,25.0,-17.2,7.7,30.9,7.0,-7.0,-50.0,2.0,-3.0,-60.0,0.0,-3.0,-100.0,2.0,1.0,100.0,3.0,1.0,50.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,74.3,-1.5,-2.0,21.1,0.6,2.9,7.0,-7.0,-50.0,1.0,0.0,0.0,0.0,0.0,,3.0,-1.0,-25.0,3.0,-6.0,-66.7,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-28,Thursday,Dinner,43.4,-55.0,-55.9,37.8,-42.1,-52.7,0.0,1.0,100.0,0.0,4.7,100.0,2.0,-3.0,-60.0,0.0,-1.0,-100.0,0.0,-2.0,-100.0,2.0,1.0,100.0,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,87.1,5.9,7.3,21.7,2.0,10.2,2.0,-3.0,-60.0,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,2.0,-2.0,-50.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-28,Thursday,Late night,66.8,48.6,267.0,48.9,35.5,264.9,-2.0,-2.0,,-8.2,-8.2,,3.0,2.0,200.0,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,2.0,2.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,73.3,-0.2,-0.3,22.2,4.0,22.0,3.0,2.0,200.0,0.0,0.0,,0.0,0.0,,2.0,2.0,,1.0,0.0,0.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-28,Thursday,Lunch,119.6,33.4,38.7,90.8,18.4,25.4,-1.0,-1.0,,-3.8,-3.8,,8.0,2.0,33.3,5.0,1.0,25.0,1.0,1.0,,2.0,2.0,,1.0,-1.0,-50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,75.9,-8.1,-9.6,15.0,0.6,4.2,8.0,2.0,33.3,0.0,0.0,,0.0,0.0,,1.0,1.0,,7.0,1.0,16.7,N,N,N,Y,GC $15-20,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-26,Tuesday,Afternoon,33.0,17.5,112.9,28.7,15.4,115.8,0.0,0.0,,0.0,0.0,,2.0,1.0,100.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,87.0,1.1,1.3,16.5,1.0,6.5,2.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,100.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-26,Tuesday,Breakfast,190.3,61.4,47.6,152.0,48.6,47.0,-1.0,0.0,0.0,-29.6,-25.6,-640.0,11.0,4.0,57.1,6.0,1.0,20.0,1.0,0.0,0.0,3.0,3.0,,0.0,-1.0,-100.0,1.0,1.0,,0.0,-1.0,-100.0,0.0,0.0,,79.9,-0.3,-0.4,17.3,-1.1,-6.0,11.0,4.0,57.1,4.0,4.0,,0.0,0.0,,1.0,0.0,0.0,6.0,0.0,0.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-26,Tuesday,Dinner,14.4,-24.8,-63.3,12.7,-15.9,-55.6,0.0,0.0,,0.0,6.0,100.0,2.0,0.0,0.0,2.0,2.0,,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,88.4,15.6,21.4,7.2,-12.4,-63.3,2.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,2.0,1.0,100.0,N,Y,Y,N,GC $15-20,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $15-20 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-26,Tuesday,Late night,17.1,-12.6,-42.4,0.0,-19.6,-100.0,0.0,1.0,100.0,0.0,5.8,100.0,1.0,-2.0,-66.7,1.0,-1.0,-50.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,-66.1,-100.0,17.1,7.2,72.7,1.0,-2.0,-66.7,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,1.0,-1.0,-50.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-26,Tuesday,Lunch,112.2,31.0,38.2,87.4,22.2,34.0,-2.0,-1.0,-100.0,-8.6,-4.5,-109.8,6.0,1.0,20.0,4.0,1.0,33.3,0.0,-1.0,-100.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,77.8,-2.5,-3.1,18.7,2.5,15.4,6.0,1.0,20.0,0.0,0.0,,0.0,0.0,,2.0,1.0,100.0,4.0,0.0,0.0,Y,N,N,Y,GC $20-25,Kill,Medium,"Kill Ads; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-27,Wednesday,Afternoon,42.5,3.8,9.8,36.8,3.0,8.9,0.0,0.0,,0.0,0.0,,3.0,1.0,50.0,2.0,2.0,,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,86.5,-0.9,-1.0,14.2,-5.2,-26.8,3.0,1.0,50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,50.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-27,Wednesday,Breakfast,100.6,-57.8,-36.5,82.8,-44.2,-34.8,0.0,2.0,100.0,-4.9,4.0,44.9,7.0,-1.0,-12.5,5.0,2.0,66.7,1.0,-1.0,-50.0,0.0,0.0,,0.0,-2.0,-100.0,1.0,1.0,,0.0,-1.0,-100.0,0.0,0.0,,82.4,2.2,2.7,14.4,-5.4,-27.3,7.0,-1.0,-12.5,1.0,1.0,,0.0,0.0,,0.0,-2.0,-100.0,6.0,0.0,0.0,N,Y,Y,N,GC $15-20,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $15-20 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-27,Wednesday,Dinner,15.7,-2.1,-11.8,9.1,-6.6,-42.0,-1.0,-1.0,,-3.9,-3.9,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,58.1,-30.3,-34.3,15.7,-2.1,-11.8,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,-1.0,-100.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-27,Wednesday,Late night,46.3,-45.9,-49.8,50.1,-34.9,-41.1,-1.0,1.0,50.0,-5.0,4.8,49.0,2.0,-3.0,-60.0,2.0,-1.0,-33.3,0.0,0.0,,0.0,-1.0,-100.0,0.0,-1.0,-100.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,108.2,16.1,17.5,23.1,4.7,25.5,2.0,-3.0,-60.0,0.0,0.0,,0.0,0.0,,1.0,-1.0,-50.0,1.0,-2.0,-66.7,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+bican@theondemandcompany.com,574,2026-05,5/25-5/31,2026-05-27,Wednesday,Lunch,111.4,-41.3,-27.0,82.4,-36.6,-30.8,-1.0,2.0,66.7,-16.1,-4.2,-35.3,7.0,-1.0,-12.5,4.0,1.0,33.3,0.0,-1.0,-100.0,2.0,1.0,100.0,1.0,-2.0,-66.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,73.9,-4.0,-5.1,15.9,-3.2,-16.8,7.0,-1.0,-12.5,2.0,2.0,,0.0,0.0,,1.0,-2.0,-66.7,4.0,-1.0,-20.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
